"store","date","total_sales"
"456","2019-11-09 00:00:00","337.36"
"456","2019-11-10 00:00:00","1003.43"
"456","2019-12-01 00:00:00","270.85"
"456","2019-12-02 00:00:00","134.76"
"456","2019-12-03 00:00:00","226.53"
"456","2019-12-04 00:00:00","669.92"
"456","2019-12-06 00:00:00","882.54"
"456","2019-12-07 00:00:00","801.37"
"456","2019-12-08 00:00:00","307.30"
"456","2020-08-09 00:00:00","293.35"
"456","2020-09-01 00:00:00","486.55"
"456","2020-09-02 00:00:00","877.51"
"456","2020-09-08 00:00:00","643.91"
"456","2020-09-09 00:00:00","1158.24"
"456","2020-10-01 00:00:00","896.99"
"456","2020-10-02 00:00:00","345.18"
"456","2020-10-06 00:00:00","465.19"
"456","2020-10-07 00:00:00","458.88"
"456","2020-10-08 00:00:00","654.91"
"456","2020-10-10 00:00:00","617.68"
"456","2020-10-11 00:00:00","964.86"
"456","2020-10-12 00:00:00","676.89"
"456","2020-11-04 00:00:00","560.07"
"456","2020-11-05 00:00:00","1154.67"
"456","2020-11-06 00:00:00","830.60"
"456","2020-11-07 00:00:00","749.12"
"456","2020-11-10 00:00:00","718.86"
"456","2020-11-11 00:00:00","442.03"
"456","2020-11-12 00:00:00","733.53"
"456","2020-12-03 00:00:00","1319.29"
"456","2020-12-04 00:00:00","743.03"
"456","2020-12-05 00:00:00","233.37"
"456","2021-10-01 00:00:00","519.59"
"456","2021-11-01 00:00:00","835.28"
"456","2021-11-02 00:00:00","1165.90"
"456","2021-11-09 00:00:00","2.75"
"456","2021-12-02 00:00:00","154.84"
"456","2021-12-04 00:00:00","503.62"
"456","2021-12-09 00:00:00","1387.49"
"456","2021-12-12 00:00:00","221.27"
"456","2022-11-02 00:00:00","49.21"
"456","2022-12-01 00:00:00","509.93"
"456","2022-12-02 00:00:00","1246.93"
"505","2016-11-06 00:00:00","869.48"
"505","2016-12-01 00:00:00","720.85"
"505","2016-12-02 00:00:00","228.05"
"505","2016-12-04 00:00:00","511.09"
"505","2016-12-05 00:00:00","537.05"
"505","2016-12-06 00:00:00","306.05"
"505","2016-12-07 00:00:00","448.69"
"505","2016-12-08 00:00:00","862.12"
"505","2016-12-09 00:00:00","619.98"
"505","2016-12-11 00:00:00","488.30"
"505","2017-11-01 00:00:00","411.09"
"505","2017-11-02 00:00:00","656.41"
"505","2017-12-01 00:00:00","882.52"
"505","2017-12-02 00:00:00","601.07"
"505","2017-12-09 00:00:00","600.74"
"505","2017-12-11 00:00:00","384.15"
"505","2018-12-01 00:00:00","920.25"
"505","2018-12-02 00:00:00","713.32"
"505","2018-12-07 00:00:00","116.94"
"505","2018-12-11 00:00:00","408.16"
"505","2019-10-11 00:00:00","351.71"
"505","2019-10-12 00:00:00","152.89"
"505","2019-11-09 00:00:00","1233.70"
"505","2019-11-10 00:00:00","738.21"
"505","2019-11-11 00:00:00","928.73"
"505","2019-11-12 00:00:00","1069.66"
"505","2019-12-01 00:00:00","1168.22"
"505","2019-12-02 00:00:00","1071.77"
"505","2019-12-08 00:00:00","1240.61"
"505","2019-12-09 00:00:00","47.12"
"505","2019-12-10 00:00:00","648.72"
"505","2020-09-09 00:00:00","180.73"
"505","2020-10-01 00:00:00","465.72"
"505","2020-10-02 00:00:00","737.98"
"505","2020-10-08 00:00:00","373.99"
"505","2020-10-09 00:00:00","1063.53"
"505","2020-11-01 00:00:00","781.61"
"505","2020-11-02 00:00:00","620.12"
"505","2020-11-06 00:00:00","648.26"
"505","2020-11-07 00:00:00","272.39"
"505","2020-11-08 00:00:00","872.76"
"505","2020-11-10 00:00:00","523.29"
"505","2020-11-11 00:00:00","876.85"
"505","2020-11-12 00:00:00","483.71"
"505","2020-12-03 00:00:00","165.64"
"505","2020-12-04 00:00:00","703.33"
"505","2020-12-05 00:00:00","1218.36"
"505","2020-12-06 00:00:00","603.08"
"505","2020-12-07 00:00:00","1057.13"
"505","2020-12-10 00:00:00","772.21"
"505","2020-12-11 00:00:00","589.13"
"505","2020-12-12 00:00:00","612.44"
"505","2021-11-01 00:00:00","428.45"
"505","2021-12-01 00:00:00","853.90"
"505","2021-12-02 00:00:00","1154.37"
"505","2021-12-09 00:00:00","464.89"
"505","2022-12-02 00:00:00","259.42"
"555","2016-12-06 00:00:00","1088.77"
"555","2017-12-01 00:00:00","264.36"
"555","2017-12-02 00:00:00","868.81"
"555","2019-11-11 00:00:00","407.26"
"555","2019-11-12 00:00:00","173.72"
"555","2019-12-09 00:00:00","975.89"
"555","2019-12-10 00:00:00","390.53"
"555","2019-12-11 00:00:00","967.30"
"555","2019-12-12 00:00:00","1118.46"
"555","2020-10-09 00:00:00","432.72"
"555","2020-11-01 00:00:00","265.88"
"555","2020-11-02 00:00:00","731.28"
"555","2020-11-08 00:00:00","549.60"
"555","2020-11-09 00:00:00","890.34"
"555","2020-12-01 00:00:00","1075.73"
"555","2020-12-02 00:00:00","597.64"
"555","2020-12-05 00:00:00","82.14"
"555","2020-12-06 00:00:00","752.84"
"555","2020-12-07 00:00:00","544.36"
"555","2020-12-08 00:00:00","684.56"
"555","2020-12-10 00:00:00","524.80"
"555","2020-12-11 00:00:00","497.78"
"555","2020-12-12 00:00:00","386.34"
"555","2021-12-01 00:00:00","425.43"
"565","2019-12-11 00:00:00","318.80"
"565","2020-11-09 00:00:00","451.12"
"565","2020-12-01 00:00:00","525.66"
"565","2020-12-02 00:00:00","711.26"
"565","2020-12-09 00:00:00","712.94"
"606","2020-12-09 00:00:00","137.79"
"909","2022-01-11 00:00:00","505.62"
"909","2023-01-03 00:00:00","998.23"
"909","2023-01-04 00:00:00","650.53"
"909","2023-01-05 00:00:00","917.99"
"919","2022-01-10 00:00:00","1000.84"
"919","2022-01-11 00:00:00","1256.76"
"919","2022-02-11 00:00:00","45.24"
"919","2023-01-03 00:00:00","414.64"
"919","2023-01-04 00:00:00","731.15"
"919","2023-01-05 00:00:00","510.74"
"919","2023-02-03 00:00:00","745.11"
"919","2023-02-04 00:00:00","604.04"
"919","2023-02-05 00:00:00","1006.44"
"999","2014-01-03 00:00:00","926.37"
"999","2014-01-04 00:00:00","554.32"
"999","2014-01-05 00:00:00","354.13"
"999","2014-01-06 00:00:00","895.09"
"999","2015-01-03 00:00:00","443.33"
"999","2015-01-04 00:00:00","47.57"
"999","2015-01-05 00:00:00","798.76"
"999","2015-01-07 00:00:00","76.67"
"999","2021-01-03 00:00:00","277.52"
"999","2022-01-03 00:00:00","67.51"
"999","2022-01-08 00:00:00","84.38"
"999","2022-01-09 00:00:00","60.65"
"999","2022-01-10 00:00:00","30.10"
"999","2022-01-12 00:00:00","840.16"
"999","2022-02-10 00:00:00","1136.74"
"999","2022-02-11 00:00:00","1009.19"
"999","2022-03-10 00:00:00","108.79"
"999","2022-03-11 00:00:00","386.42"
"999","2023-01-01 00:00:00","298.24"
"999","2023-01-02 00:00:00","657.64"
"999","2023-01-06 00:00:00","735.29"
"999","2023-01-07 00:00:00","841.76"
"999","2023-01-10 00:00:00","165.53"
"999","2023-02-03 00:00:00","551.91"
"999","2023-02-04 00:00:00","672.17"
"999","2023-02-05 00:00:00","363.51"
"999","2023-03-03 00:00:00","773.90"
"999","2023-03-04 00:00:00","631.90"
"999","2023-03-05 00:00:00","912.30"
